ID,Label
18574,Gatherer
5006,Gato Loca de Bajo
5001,Gato Loco de Bajo
7301,gaucho surrealista
7262,Gavin Hardkiss aka Hawke feat. Youssou N'Dour and Neneh Cherry
18009,Gawain Thomas Trio
13778,Gay Boiz
14458,Gay Witch Abortion
14649,Gaybomb
10960,Gazing Of The Owl-God
20355,Gazprom
6222,GB
6127,GB pka Gâteaux Blasters
14248,Gburek Ossowska
4841,GDFX
9693,GDZ
16573,GeeNerve
15256,Geese
20339,Gegorly
3268,Geiger Retort
20814,Geinoh vs. Leisure-B
6089,geir tjelta
9461,Gel
15933,Gel Set
14132,gelo-papas
1048,Gen Ken Montgomery
14717,Gen Ken Montgomery / Conrad Schnitzler
4479,Gen Ken Montgomery and Monty Cantsin
2585,Gendér Wajang of Kuta
5391,Gene Green
13183,Gene Greene
20667,Gene Rodemich's Orchestra
5236,Gene Rodimichs Orchestra
6133,General B side
7171,General Fuzz
17971,Generation Skweee
4991,Generationals
17789,Generations
2191,Genghis Jung
16269,Genox
13634,Gentle Bombardiers
7465,Gentleforce
1806,Gentleman Jesse
13917,Gentleman Jesse
16223,Gentleman Ringworm
18026,Gentlemen
15656,Geoff Leigh
16429,Geoff Leigh and Mark Hewins
10941,Geoffrey Burleson
16958,Geometrie Variabili
10586,George
7720,George Alexander
11689,George Cacioppo
4971,George Cartwright's GloryLand
4970,George Cartwright's Gloryland PonyCat
5356,George Formby
4940,George Gaskin
20562,George H. O'Connor
11309,George J. Gaskin
11310,George J. Gaskin.
11741,George Lewis
6320,George O'Connor
9328,George P. Watson
4941,George Stehl
5479,"George Stehl, Marshall Lufsky and Paul Surth"
20543,George W. Johnson
2549,Georges Edouard and Manuel D'Oliveira
2975,Georges Edouard and Manuel D'Oliveira/Georges Edouard & Manuel D'Oliveira
2550,Georges Edouard and Manuel D'Oliveira/Georges Edouard &amp; Manuel D'Oliveira
2551,Georges Edouard and Manuel D'Oliveira/Georges Edouard &amp; Manuel D'Oliveira
3388,Georgia
20122,Georgia & August Greenberg
1784,Georgia & August Greenberg
3558,Georgian State Folk Song and Dance Ensemble
20639,Georgie Price
8214,Geotic
9005,Gepe
3316,Gepel
19746,Gerald Cleaver's Black Host
4297,Gerald Collier
10361,Gerald Fiebig
11151,Gerard Herman
15251,Gerbil Bliss
13139,Gerbil Church
11950,German Measles
20512,Germanager
11474,Germany Germany
3878,Gerritt
16793,Gertrude Atherton
2253,Getatchew Mekuria
2254,Getatchew Mekuria &amp; The Ex &amp; Guests
19431,getoffloops
17560,GG Allal
5342,GH Elliot
5343,GH Elliott
14298,Ghastly Spats
15657,Ghetto Raga
18771,Ghofra Z
788,Ghost
5637,Ghost Bees
18885,Ghost By Nature
17077,Ghost Chief
15001,Ghost Hunter
5536,Ghost Moth
20835,gHOST project
16765,Ghost Recon
13354,Ghost Society
146,Ghost to Falco
14207,ghostandthesong
7085,Ghostbustaz
6208,Ghostland Observatory
10834,Ghostly Dust Machine
3594,Ghostown
13889,Ghosts
6440,Ghosts and Strings
17593,Ghosts of the Holy Ghost Spermic Brotherhood
12583,Ghost_
20471,GhoulCut
1935,GHQ
3270,Gian Carlo
20286,Gianluca Sgalambro
5524,"Giffoni, SIXES"
17983,gift
6859,Gifted Presence
2063,Gigaboy
10079,Giggs
8374,Gigi y los Putos
7622,Gijs Gieskes
14070,Gil Duarte e Sistema Asimov de Som
3827,Gilad Atzmon
7533,Gilbert and Friedland
2910,Gilberto Gil
6074,Gillicuddy
17892,Gilo
18569,Gilo feat. As Metralhadoras
18568,Gilo feat. Likido
17205,Gimcrack
19658,GIMCRA©K
20190,Gimp Nipples
9344,Gina Artworth
2431,Gina V. D'Orio
17119,"Ginny Dildine, Ann Hurt, Howie Mitchell"
9985,Gino Pertot
13077,Gino Robair
19145,Gintas K
18796,Giò Fattoruso
15658,Giorgio Albanese
10347,Giovanni Cipolla
3568,Giovanni Vicari
6564,Gipsyork
3735,Giraffe
19078,Giraffes
7063,Girilal Baars
8307,Giriu Dvasios
9333,Girl Talk
15564,Girlfriends
6289,Girls
20735,Girls In Love
13418,Girlseeker
4350,Gitarrenarmee
3427,Giuliano D'Angiolini
6974,Giuseppe
3821,Giustino Di Gregorio
4564,GJO
15325,gladioli ravioli
18901,Glaer
16166,GLAM
10460,Glass Boy
13195,Glass Boy + Courtenay Moon (Vortex)
12211,Glass Boy + Mr. Jenkins
13396,Glass Boy _
147,Glass Candy
16773,Glass Candy X Texture
18844,Glass Lux
18329,Glasshouse
4880,Gleb Ivanov
1678,Glen Ellison
11231,Glenn Branca
5264,Glenn Jones
16762,Glenn Jones and Laura Baird
1638,Glenn Weyant
6355,Glenny 417
8845,Glissade
16877,GLITZ
4324,Gloatdragon
11812,Global Distance
13059,Global Distance feat. Larva Lou
12053,Global Goon
15725,Globoscuro
8069,Globular
16661,Glockabelle
4335,Glockenspiel
6121,glomag
15475,Glorious MoonRockets
7961,Glory Fckn Sun
149,Glove Compartment
4200,Glows in the Dark
8330,Glows in the Dark Choir
9686,Gluid
12879,Glyptothéque
20957,GMC & Sebastian Sampieri
20958,"GMC, Sebastian Sampieri"
4992,GMK
5812,Gnaw
8920,GNG
7972,Go Gadget
12578,Go Genre Everything
15446,Go Koyashiki
14334,Go-qualia
3511,Goat
7995,Goat Bell
7838,Goat River
10515,GoatKuntCult
10556,God Pussy
8830,God Pussy feat. Kalvarybass 666
14297,Godblesscomputers
8691,godmanwho
13376,Gods And Queens
10289,Goes Cube
11103,Gogofski
11732,GoGooo
7564,Goines Ma Non Troppo
14652,gök
15163,Gold Model
11415,Gold Panda
5392,Golden and Heins
16694,Golden Bats
10666,Golden Blondes
801,Golden Boys
17517,Golden Disko Ship
802,Golden Dogs
6227,Golden Hits
18482,Golden Pelicans
5939,Golden Retriever
363,Golden Triangle
20142,Gómez
18640,Gonsofus
3385,Goo Goo Cluster
6007,Good Old Neon
4715,Good Omens
18406,Good Throb
8161,Good Weather For an Airstrike
20056,Goodarzi Family Band
13049,Goodbye Kumiko
17896,Goosebumps
18294,Gordan Morgan
20131,gordiani
1455,Gore Gore Girls
8864,Gorgons
18183,GORIBOR
808,Gorilla Angreb
20481,Gorilla Chief
8833,Gorium
10880,Gorje Hewek
7737,Gorod
3578,Gorowski
17894,Gospel Of Mars
8375,Gosprom
13412,Gosprom 1823
18639,Gotesman Razin Mikryukov
12862,Goth Von Core
3766,Goto80
6838,Goto80 + Yazoo
14979,Goto80 and the Uwe Schenk Band
6839,Goto80 feat. Acid Terrorist
6812,Goto80_
17008,Gottfried Ist Tot
9636,Gouffre d un pôle à l autre
4232,Gowns
17730,Goyo Naranja & Damaa
15149,Grâce et Volupté Van Van
18925,graciellita
18505,Gracious Calamity
6972,Gradient
17134,Graeme Mark
5523,"Graf, Anti-Ear"
5522,"Graf, Grusel, Giffoni, Carbon, Anti-Ear, SIXES, Allbee, Graf"
14530,Grafvolluth
20714,Graham Bole
10312,Graham Dunning
20746,Graham Dunning and Stuart Chalmers
2818,Graham Parker
3885,Graham Parker With The Waco Brothers
810,Grails
9788,Grain:Gnome
6855,Grand Analog
5791,Grand Archives
5792,Grand Hallway
8414,Grand Mal
4124,Grand Trine
1781,Grandpa Norm
8921,Grandpamini
12898,Granjaescuela
6352,Granlab
19133,Granpa
19134,Granpa Abela
8891,Grant
6725,Grant-Lee Phillips
19634,GRAPH
2277,Graphic Recliner
6747,Graphiqs Groove
5558,Grass Widow
5165,Grasshopper
2235,Grassroots Records Family
7217,Grave Babies
4926,Graveyards
18207,GRAVITY OF LIGHT
13436,Gravity vs B1t Crunch3r
2298,Gravy Train!!!
13374,Greasy Beardo
13780,Great Beer
9626,Great Black Waters
2039,Great Bliss
6148,Great Lake Swimmers
811,Great Plains
12636,Great Skies
20642,Great White Way Orchestra
16996,Greater Than Or Equal To
10209,Greeenskeepers
20411,Green Glow
11595,Green Like July
5619,Green.Means.Love
4166,Greenbeam &amp; Leon
20237,Greenlief Parkins Robair
10208,Greenskeepers
18930,greetings from tuskan
20462,GREFRAN
3366,Greg Ashley
8268,Greg Davis
9405,Greg Fox
14944,Greg Gibbs
3469,Greg Houwer
4457,Greg Malcolm
18519,Greg Mullen
19814,Greg Reinfel
19457,Greg Reinfeld
9577,GREGALDUR
19660,Gregodactyl and Momosaurus Rex
15853,Gregoire Fiaux
18787,Gregor Weichbrodt and Vicki Bennett
6481,Gregory Alan Isakov
16460,Gregory Chatonsky
6205,Gregory Maqoma
11458,Gremlinz
3301,Grey Gersten &amp; G. Lucas Crane
3320,Grey Gersten &amp; G. Lucas Crane
14910,Grey Park
9248,Greymatter
4058,Greyskull
7950,GriefBirds
813,Grieves
6482,Grieves & Budo
2803,Grievous Angels
9231,Grillo
19963,Grim & Reaper
12892,Grimm Limbo
12398,Grimm Reality
12428,Gringo Star
7084,Grism
20810,Gritt
11636,Grooms
10204,Groove Armada
19804,"Grossman, Ewell, Grainger"
14943,Group OTO
150,Grouper
9695,GroupGris
10687,Grouplove
18902,Grove of Whispers
18903,Grove of Whispers and Pixyblink
20238,Grove of Whispers feat. Michelle Yom
14891,Grove of Whispers feat. pixyblink
815,Growing
14599,Growing Pains
8142,Growsound
16872,Grumpus
15659,Grundik Kasyansky
18757,grykes
4993,Grynch
15030,Güacho
6810,Guardian Alien
6874,Guardian Alien
20947,Gubo's Boys
17279,Guerilla Toss
20289,Guerra de Cerdos
10759,Guerre
5731,Guidance Counselor
10436,Guido Ciccolini
4502,Guido Gialdini
18105,"Guido Henneboehl, Hopek Quirin and Kris Limbach"
17047,Guidonian Hand & Ensemble Indexical
17739,Guidonian Hand & Ensemble Indexical (comp. Craig Shepard)
12726,Guignol
15838,Guignol Band
20569,Guili Guili Goulag
21019,Guillaume Maupin
15038,Guillaume Tucker
10943,Guillermo Gregorio
151,Guinea Worms
8082,Guiseppe
10199,Guitar Lightnin Lee and His Thunder Band
15492,Guitar Wizards of the Future
12010,guitarillas de oruro
4192,guitarrorism
4193,guitarrorisms
13983,Guizado
1870,Gulag Picture Radio
17198,Gumbel
19709,Gumbel
16287,Gun Outfit
18237,Gunenfolta
5830,Gunhead
11393,Guns For Radios
2203,Gunslingers
7561,Gurdonark
20113,Gurdonark
4138,Gurtz
6828,Gus
20643,Gus Van
9746,Gustav Landin
5612,Gustav Ruppke
8748,Gustav Taxén
3169,Gustav Thomas
19635,GUTBOY
7463,Gutter Parties
15493,Gutterhulk
20330,Guu
16419,Guy Barash & Daniel Davidovsky
11632,Guy Harries
20525,Guy Maier & Lee Pattison
4945,Guy Maiere and Lee Pattison
13218,Guy Watson -
4194,gwEm
4195,gwEm and Counter Reset
15353,Gwen & Elyse Kapusinski
152,Gwilly Edmondez
16430,GX Jupitter-Larsen
10493,GX Jupitter-Larsen
18069,GX Jupitter-Larsen and {AN} Eel
10074,Gyanism
16224,Gym Mat Nap
17173,Gymshorts
6351,Gypsyork
12410,H
7545,h +
4369,H Stewart
14699,h+
5933,h.
6470,H. Benne Hendon
13627,H.A.A.R.P
8365,H.D.M.
8348,H.D.M. juezhusaresdelamuerte
8357,H.D.M. juezhusaresdelamuerte
5920,h.h.t.p.
2804,Ha Ha Tonka
1610,Haale
14911,Haare
926,Habib Koite
2496,Habib Koité
5544,Hackel-Berge Orchestra
20719,Hackerblinks
12805,Hacks
2851,Hadija binti Abdulla
20771,Hadyn Quartet
7989,Haemon
6163,Hafdis Huld
17692,Hag Face
16632,Haggard Beat
5888,Haggis Rising
19932,HaiiYuuko
3387,Haine Brigade
5545,"Hairy Bey ""Oody"""
20579,Haji Mike
10313,Hal McGee
4795,Halas
4796,Halas jingles
17388,Halasan Bazar
12921,Haley O'Connor
18070,Half Evidence
14306,Half High
823,Half Japanese
5874,Half-handed Cloud
153,Hall Of Fame
8339,Hallelujah the Hills
14773,Hallock Hill
14172,Halloween
10733,Hallways
5580,Hally
10165,hally feat. Seiko Kobuchi
17914,Halo Svevo
6088,Halogen
14810,Ham Pocket
2121,HaMalben
1716,Hamburglers
12897,Hammer of Hathor
14426,Hammer of the Working Class
9179,Hanage Youchien
20400,Hanami
11933,Handbook
12833,Handgrenades
9283,Handmade By The Band
6704,Hands
6149,Handsome Furs
4946,Handy's Orchestra
20536,Handy's Orchestra of Memphis
5246,Handys Orchestra
13136,Hangin Freud
3894,Hank
2541,Hank
9099,Hank and Pigeon
18150,Hank Hobson
828,Hank IV
3862,Hank Penny
3858,Hank Thompson
12922,Hanna Fushihara
6179,Hannah Georgas
18425,Hannah Gilmour
4185,Hanns Ahring - Jean Quist - Maren Schram
4184,Hanns Ahring/Jean Quist/Maren Schram
3392,Hans Appelqvist
20725,Hans Atom
11935,Hans Chew
16711,Hans Christian Bischof
17725,Hans Gruber
154,Hans Grüsel's Krankenkabinet
1670,Hans Kronold
16408,Hapbt
11939,happiness in aeroplanes
14976,Happy Bir
7893,Happy Birthday
3209,Happy Elf
12681,Happy New Year
15397,Happy Prescriptions
5512,Happy Puppy Records
12532,Happy Refugees
13177,Happy Six
18330,Haq
4660,Har-You Percussion Group
10699,Harald Grosskopf with Axel Heilhecker
6504,Hard TON
9490,Hardman Bros
8063,Hargreaves / Noyes / Duplant
17917,Hari Hardman
1879,Harlan
6047,Harlequinade
8684,Harlequinade & Texture (Chemical Poets)
8805,harlequinade feat. texture & l
3895,Harlequinade/Sileni
3896,Harlequinade/Sileni i
8682,Harlequinade/Texture
8683,Harlequinade/Texture/Sileni
14614,HarleyLikesMusic
16431,Harmiklot
831,Harmonia
11051,Harmony Molina
14056,Harmoos
11657,"Harold Rubin, Ehran Elisha & Haim Elisha"
16826,Harold Schellinx
9064,Harpoon Forever
17937,Harris Brothers Balkan Band
1079,Harris Newman
5160,Harris Newman & Ignatz
833,Harrius
16784,Harry and the Potters
20527,Harry C. Browne and Peerless Quartet
4942,Harry Champion
2371,Harry E. Humphrey
11315,Harry E. Humphrey and choir boys of St. Ignatius Loyola.
5357,Harry Fay
19821,Harry Hinch
5368,Harry Lauder
9550,Harry MacDonough
8134,Harry Poppins
20549,Harry Tally
17672,Harry the Cap
20550,Harry Watson
12602,Harvard
18380,harvest soon
2380,Harvey Hindermyer and Helen Clark
834,Harvey Milk
17154,HASH
14483,Hästoperan
835,Hat City Intuitive
15105,Hat+Hoodie
18331,Hatch
16665,Hattemachin*
19160,Haunt
11747,Haunted House
15160,Haunts
10902,Haute Culture
21057,Have the moskovik
12751,Hawaii en Marte
20668,Hawaiian Trio
20678,Hawkin
3172,HAWKS
6180,Hawksley Workman
1903,Hawnay Troof
20300,HAXXXORS
6181,Hayden
4947,Hayden Quartert
9547,Haydn Quartet
359,Hayvanlar Alemi
3651,Hazardous Guadalupe
17912,HAZE
14447,Haze Maze
6464,Haze Parade
19411,Hazy Montagne Mystique
17422,HD Holden
17148,HE-LUX
5178,Head Like A Kite
14147,HEADPHONE HOSPITAL
9503,Headphone L
5605,Headphoner
8130,Headshot
17737,Headwar
18825,Health & Beauty
18826,Health&Beauty
13784,Hear Hums
19770,Hearse Pileup
18671,Heart of Wolves
19623,Hearthrob
16635,Heartswin
5872,Heat Wilson
19636,Heatertoes
9049,Heath Watts & Dan Pell
3197,Heather Perkins
15385,Heather S. Roe & Daniel Padgett
15384,Heather S. Roe (& Daniel Padgett)
16587,Heatsick
12210,Heaven's Gate
13476,Heavy Links
9389,Heavy Medical
1485,Heavy Trash
8461,HeavyFeet
21006,Hectic Head
16688,Hector 3
18789,Hector's Pets
155,Hecuba
7138,Heezen
20279,Heftone Banjo Orchestra
12824,Heidelburg Quartet
18368,heidi harris
8023,Heifervescent
1882,Height With Friends
12366,Heil Spirits
12098,Heinous Bienfäng and His Cheap Moves
18980,Helado Negro
15660,Heldon
1683,Helen Clark and Billy Murray
10437,Helen Clark and John Young
1685,Helen Clark and Joseph A. Phillips
20535,Helen Louise & Frank Ferera
10438,Helen Louise and Frank Ferera
12135,Helen Southall
12940,Helen Trix
4464,Helge Hiller
19826,Helicalin
14067,Heliotropes
10409,helix nebula
9755,Hell Hoarse
19421,Hell Mary
7214,Hellcake
14486,Hellcore
19533,Hellenica
8996,Hellmood B Ware
8997,Hellmood B. Ware
20068,Hello Keller
17931,Hello Kosta
9902,Hello Seahorse!
17930,"Hello, Kosta!"
18669,Helluvah
5841,Hellvete
18526,Helmut
17454,Helyptronics
17950,Hemisphere
15317,Hendrik Left Engelmann-Löffler
2420,Hengky Strawberry
10434,HENOG le musicien
9599,Henri Thomas
8020,Henrik José
17659,Henry Adam Svec (Feat. Huey Lewis on Harmonica)
1672,Henry Burr
2385,Henry Burr and Ada Jones
5358,Henry Fay
4312,Henry Grimes
4367,Henry Grimes Trio
5928,Henry Homesweet
9006,Henry Hynes
3819,Henry Krutzen
11735,Henry Threadgill
5321,Heosphoros
16766,Herb Diamante
16045,Herbata
18459,Herbcraft
18426,Herbert Baioco
11349,Herbie Gaylord
17728,Herbsthauch
156,Here Comes A Big Black Cloud!!
157,Here's How
17255,herewithyou
7159,Heribert Friedl & Sascha Neudeck
19664,hermano stereo
12006,HERMANOS PEDRAZAS
11234,Hermit
3529,Hernani Faustino
20415,Hernibernie
158,Heroin UK
3267,Herons
18219,Herr Doktor
10554,herr penschuck
15976,Herr Penschuck & Jaan Patterson
8652,Herre Jorna
14984,Herrmutt Lobby
5903,Herv
14277,Herve Perez
13212,Herwig Holzmann
14325,Herzog Rising
14326,Herzog Rising 1732
18213,HESPERIAN DEATH HORSE
12773,Hess
4097,Het Gloren
7338,Hex Breaker Quintet
10173,hex125
14565,Hexawe (Various Artists)
5296,Hexlove
5316,Hexlove 5-25-09
16091,Hexlove/Everybody
7858,Hexlove/Faulouah
11033,Hey Chica!
4695,Hey Marseilles
6188,Hey Rosetta!
14792,Hey Sholay
18645,Hezzel
8198,Hi Tiger
20374,"Hi, Donna here..."
12589,Hi-Asobi
9494,Hi-D
13389,Hi-FI & failles
11276,Hi-Life Soundsystem
15196,Hi-Rez
5448,Hiccup
20560,Hicham Chahidi
11725,Hidekazu Wakabayashi
13575,Hielo En Varsovia
18614,Hieronymous SteamCake
6192,Higgins
17157,Higgins Waterproof Black Magic Band
11936,High Castle
846,High Places
12232,High School Confidential (Mister Matthews)
19091,High Times
14308,High Wolf
4107,Highway
16239,HighWay17
13006,Highwolf
8671,Hiiragi Fukuda
12542,Hillary Capps' Toilet Rock
4980,HILOTRONS
19729,Himalayha
9658,Himan
11644,Himene Chorus
17127,Himselve
6424,Himuro
16698,Hinterlandt
19006,Hinterlandt & Andy Rantzen
11215,Hip Nothings
12694,Hipdiebattery
2410,hirnlego
10129,Hiroki Sasajima
15444,Hiromi Sunaga
8044,Hiromushi
11591,Hiroshima
6799,His Electro Blue Voice
7254,His Electro Blue Voice / Nuit Noire
2150,Hisham Baroocha
13940,Hisko Detria
21077,Hissing Fauna
10169,hizmi
6165,Hjaltalin
19857,HMBKR
19483,hms reliant
20307,hntrskr
6444,Hoax
13805,Hobbledeions
10213,Hobosexual
19398,Hobotek
7566,Hochgobernitz
7052,Hochman & Hopkins
7051,Hochman and Hopkins
8469,Hogan Grip
10153,Hokkei Quartet
10799,Hokkei Trio
18850,Holidays from the Future
20921,Höllenfahrt
11193,Hollerado
15846,Hollow Press
18444,Holly Waxwing
4368,Holmes
18378,holobody
7394,Holy Balm
10031,Holy Coast
5184,Holy Cobras
6189,Holy Fuck
4304,Holy Modal Rounders
16791,Holy Night
15248,Holy Pain
3271,Holy Slouch
1956,Holy Sons
11455,Holy Strays
159,Holzkopf
8372,HOM
5594,Home Blitz
8459,Homemade-LoFi-Psych
2383,Homer Rodeheaver
13431,Homme Studio
16883,Homo-Ambiens
853,Homosexuals
19340,Honey
5418,Honey Duke and his Uke
9560,Honey Trappists
13818,Honeydrum
20607,Hong Kong Express
17813,Honnda
8329,Hoor-paar-Kraat
8226,Hooray For Earth
11888,Hooves
5332,Hope Anchor
20203,Hope For Agoldensummer
10552,Hopek Quirin
20436,Hopek Quirin & Jaan Patterson
15953,Hopek Quirin / Jaan Patterson
16432,Hopek Quirin and Ayato
19637,Hopek Quirin and Norbert Schwontkowski
14859,"Hopek Quirin, Anton Mobin and Ayato"
5500,Hopewell
11368,Horiso
12136,Horn And Talon
20141,Horror House
10044,Horse Feathers
19485,Horse Lords
7633,HORSE MACGYVER
14781,Horsebladder
19241,horsethief
14175,Horten V3
6398,Hosomi
17790,Host
5007,HOSTAS
6996,Hot & Cold
2213,Hot Buns and Tea
9934,Hot Fire
12240,Hot Garbage
3009,Hot Guts
3686,Hot Lava
9120,Hotel St. George
9121,Hotel St. George
4770,Hotels
12769,Houdini Roadshow
17310,Hounds Hounds Hounds
14958,Hounds Of Hate
17043,Hourvari
10156,House Of Assignation
16538,Houston Person
20047,HOUTITOUTAH
13257,How How
19671,How I Quit Crack
1873,Howard Amb
1797,Howard Fishman
14166,Howie & Ann Mitchell
15734,Howie & David Mitchell
14026,Howie Mitchell
14834,Howie Mitchell & Charlotte Williams
14740,Howie Mitchell & Ruth Meyer
14835,Howie Mitchell + Charlotte Williams
16823,"Howie Mitchell, Ed Trickett"
16821,"Howie Mitchell, Sandy & Caroline Paton, Ed Trickett"
17791,Howling Cloud
16378,Howse
8025,Hox Vox
2151,Hrishikesh Hirway
12107,Hrönir
19820,HRRR
13423,htrspltn
8248,huanca
2734,huang ruo
8806,Hubble
18615,Hubert Heathertoes
15024,Hudson
6928,Hue Blanc's Joyless Ones
13124,Huerco S
16364,Huge Face
9090,Hugh Cornwell
16006,Hugh Levick / Diotima Quartet
17687,Hugo
7078,Hugo 'Droopy' Contini
20922,Hugo Paquete
9514,Hujan Rekords
9906,Hujan! Rekords
9703,Huki Frek
10286,Hull
10951,Hulzsum Raizens
15542,Human Being
9486,Human Elephant
9377,Human Eye
161,Human Host
10200,Human Resources
19964,Human Stain
15072,Human Terminal
10252,Humanbeast
19109,Humble Tripe
10404,Hume
17426,Humpasaur Jones
10278,Hung
4652,Hunted Creatures
19185,Hunted Down
16850,Hunter - Gatherer
16849,Hunter-Gatherer
10243,Hunton Quintet
14912,HurHur
13886,huron
8661,Husere Grav
5879,Husere Grav with Métal Rouge
162,Hutzl Ukranian Ensemble
10060,Huun Huur Tu
7067,Huun Huur Tu and Carmen Rizzo
12692,Huzur
18071,Hyaena Fierling
21097,Hyaena Fierling & Comrades
21099,Hyaena Fierling & Horus Chamber
21100,Hyaena Fierling & MUTATE
21098,Hyaena Fierling & MUTATE - Sunrise in Utopia
10551,Hyaena Fierling Reich
20937,Hyaena Reich
20173,Hybe
18332,Hybrid
18904,Hydra Transmitter
3296,Hydropods
19505,Hyena Spareib Chamber Ensemble
19506,Hyena Sparerib
18004,HYMnEYE
8047,Hypanaut
3636,HYPE
11557,Hypercube
4429,HYPERGOSPEL
13463,Hypermagic
17708,Hypersleep
2019,Hypnobeat
18616,Hypnodrones
11635,Hypnomango
20914,Hypp fractal
6583,Hyqo
7647,Hyqo remixes Arrogalla
19242,I Am A Freak
9567,i AM esper
16323,I AM KIWI EAT ME
11335,I Am Not Lefthanded
164,I Am the Liquor
12711,I Do Not Love
10393,I Drug Moy Gruzovik...
5925,I Feel Tractor
5171,I Have Clones
18996,I Killed
19345,I Re della Spiaggia
7525,I Saw a Bulldozer
17015,I vs. Nature
13346,I Was A Teenage Strangler Soundtrack
11866,i will love you
9380,i'dawn
3753,I'm Dr Buoyant
2808,I'm Not Jim
6809,"I, Cactus"
11542,I.D.
7082,I.D. & Baobinga
3269,I.E.
3945,I.T. [Infinito / Thaione Davis]
9190,I.T.B.A
9189,I.T.B.A.
2152,i11even
775,i8u
6033,IA.005-01 Nobara Hayakawa
5414,Iad
17514,Iambe
6356,iambic2
6357,Iambic²
19283,Ian Alex Mac
7145,Ian Breno
16570,Ian D Marks
13597,Ian D. Marks
4253,Ian Epps
9004,Ian Hawgood
9272,Ian Linter
165,Ian Nagoski
549,Ian Nagoski &amp; Tom Carter
19243,Ian Quiet & Nicole Liotti
16481,Ian Sutherland
4887,IAYD
11298,Ice Age
17399,ICE FLEX
8640,Ice Lords
3272,Ice Sea Dead People
12137,Iced Bird Spiral
5294,ich nehme mich ernst
5287,ich verelende hier zwar aber es ist ja lustig
13891,Ichkeria Airlines
18333,Ichtyor Tides
2237,Icy Demons
