ID,Label,Favorites
2975,Georges Edouard and Manuel D'Oliveira/Georges Edouard & Manuel D'Oliveira,0
2550,Georges Edouard and Manuel D'Oliveira/Georges Edouard &amp; Manuel D'Oliveira,0
2551,Georges Edouard and Manuel D'Oliveira/Georges Edouard &amp; Manuel D'Oliveira,0
3388,Georgia,1
20122,Georgia & August Greenberg,1
1784,Georgia & August Greenberg,0
3558,Georgian State Folk Song and Dance Ensemble,1
20639,Georgie Price,0
8214,Geotic,5
9005,Gepe,3
3316,Gepel,10
19746,Gerald Cleaver's Black Host,0
4297,Gerald Collier,0
10361,Gerald Fiebig,0
11151,Gerard Herman,0
15251,Gerbil Bliss,0
13139,Gerbil Church,9
11950,German Measles,1
20512,Germanager,1
11474,Germany Germany,0
3878,Gerritt,1
16793,Gertrude Atherton,0
2253,Getatchew Mekuria,0
2254,Getatchew Mekuria &amp; The Ex &amp; Guests,6
19431,getoffloops,0
17560,GG Allal,0
5342,GH Elliot,0
5343,GH Elliott,0
14298,Ghastly Spats,0
15657,Ghetto Raga,0
18771,Ghofra Z,3
788,Ghost,3
5637,Ghost Bees,3
18885,Ghost By Nature,2
17077,Ghost Chief,4
15001,Ghost Hunter,16
5536,Ghost Moth,1
20835,gHOST project,0
16765,Ghost Recon,1
13354,Ghost Society,0
146,Ghost to Falco,0
14207,ghostandthesong,5
7085,Ghostbustaz,1
6208,Ghostland Observatory,3
10834,Ghostly Dust Machine,10
3594,Ghostown,0
13889,Ghosts,21
6440,Ghosts and Strings,0
17593,Ghosts of the Holy Ghost Spermic Brotherhood,0
12583,Ghost_,0
20471,GhoulCut,0
1935,GHQ,1
3270,Gian Carlo,1
20286,Gianluca Sgalambro,0
5524,"Giffoni, SIXES",0
17983,gift,1
6859,Gifted Presence,0
2063,Gigaboy,2
10079,Giggs,2
8374,Gigi y los Putos,0
7622,Gijs Gieskes,2
14070,Gil Duarte e Sistema Asimov de Som,1
3827,Gilad Atzmon,1
7533,Gilbert and Friedland,1
2910,Gilberto Gil,2
6074,Gillicuddy,175
17892,Gilo,10
18569,Gilo feat. As Metralhadoras,0
18568,Gilo feat. Likido,0
17205,Gimcrack,0
19658,GIMCRA©K,0
20190,Gimp Nipples,0
9344,Gina Artworth,1
2431,Gina V. D'Orio,3
21124,Gingerlys,0
17119,"Ginny Dildine, Ann Hurt, Howie Mitchell",0
9985,Gino Pertot,5
13077,Gino Robair,1
19145,Gintas K,0
18796,Giò Fattoruso,0
15658,Giorgio Albanese,0
10347,Giovanni Cipolla,0
3568,Giovanni Vicari,5
6564,Gipsyork,4
3735,Giraffe,12
19078,Giraffes,0
7063,Girilal Baars,1
8307,Giriu Dvasios,0
9333,Girl Talk,0
15564,Girlfriends,0
6289,Girls,1
20735,Girls In Love,1
13418,Girlseeker,0
4350,Gitarrenarmee,1
3427,Giuliano D'Angiolini,1
6974,Giuseppe,0
3821,Giustino Di Gregorio,1
4564,GJO,0
15325,gladioli ravioli,0
18901,Glaer,0
16166,GLAM,0
10460,Glass Boy,65
13195,Glass Boy + Courtenay Moon (Vortex),1
12211,Glass Boy + Mr. Jenkins,0
13396,Glass Boy _,0
147,Glass Candy,38
16773,Glass Candy X Texture,0
18844,Glass Lux,2
18329,Glasshouse,0
4880,Gleb Ivanov,0
1678,Glen Ellison,0
11231,Glenn Branca,15
5264,Glenn Jones,18
16762,Glenn Jones and Laura Baird,0
1638,Glenn Weyant,2
6355,Glenny 417,2
8845,Glissade,0
16877,GLITZ,2
4324,Gloatdragon,0
11812,Global Distance,1
13059,Global Distance feat. Larva Lou,0
12053,Global Goon,10
15725,Globoscuro,1
8069,Globular,0
16661,Glockabelle,5
4335,Glockenspiel,0
6121,glomag,9
15475,Glorious MoonRockets,0
7961,Glory Fckn Sun,1
149,Glove Compartment,6
4200,Glows in the Dark,1
8330,Glows in the Dark Choir,0
9686,Gluid,4
12879,Glyptothéque,0
20957,GMC & Sebastian Sampieri,0
20958,"GMC, Sebastian Sampieri",0
4992,GMK,0
5812,Gnaw,2
8920,GNG,0
7972,Go Gadget,0
12578,Go Genre Everything,1
15446,Go Koyashiki,0
14334,Go-qualia,6
3511,Goat,1
7995,Goat Bell,0
7838,Goat River,2
10515,GoatKuntCult,1
10556,God Pussy,1
8830,God Pussy feat. Kalvarybass 666,0
14297,Godblesscomputers,5
8691,godmanwho,5
13376,Gods And Queens,0
10289,Goes Cube,0
11103,Gogofski,9
11732,GoGooo,0
7564,Goines Ma Non Troppo,3
14652,gök,0
15163,Gold Model,0
11415,Gold Panda,3
5392,Golden and Heins,0
16694,Golden Bats,1
10666,Golden Blondes,0
801,Golden Boys,2
17517,Golden Disko Ship,0
802,Golden Dogs,0
6227,Golden Hits,7
18482,Golden Pelicans,1
5939,Golden Retriever,3
363,Golden Triangle,4
20142,Gómez,0
18640,Gonsofus,0
3385,Goo Goo Cluster,0
6007,Good Old Neon,23
4715,Good Omens,0
18406,Good Throb,1
8161,Good Weather For an Airstrike,0
20056,Goodarzi Family Band,1
13049,Goodbye Kumiko,25
17896,Goosebumps,0
18294,Gordan Morgan,0
20131,gordiani,0
1455,Gore Gore Girls,7
8864,Gorgons,0
18183,GORIBOR,0
808,Gorilla Angreb,0
20481,Gorilla Chief,1
8833,Gorium,1
10880,Gorje Hewek,0
7737,Gorod,0
3578,Gorowski,13
17894,Gospel Of Mars,1
8375,Gosprom,22
13412,Gosprom 1823,0
18639,Gotesman Razin Mikryukov,1
12862,Goth Von Core,3
3766,Goto80,33
6838,Goto80 + Yazoo,0
14979,Goto80 and the Uwe Schenk Band,22
6839,Goto80 feat. Acid Terrorist,0
6812,Goto80_,1
17008,Gottfried Ist Tot,3
9636,Gouffre d un pôle à l autre,1
4232,Gowns,7
17730,Goyo Naranja & Damaa,0
15149,Grâce et Volupté Van Van,3
18925,graciellita,0
18505,Gracious Calamity,0
6972,Gradient,0
17134,Graeme Mark,2
5523,"Graf, Anti-Ear",0
5522,"Graf, Grusel, Giffoni, Carbon, Anti-Ear, SIXES, Allbee, Graf",0
14530,Grafvolluth,0
20714,Graham Bole,13
10312,Graham Dunning,0
20746,Graham Dunning and Stuart Chalmers,1
2818,Graham Parker,0
3885,Graham Parker With The Waco Brothers,0
810,Grails,0
9788,Grain:Gnome,0
6855,Grand Analog,0
5791,Grand Archives,1
5792,Grand Hallway,0
8414,Grand Mal,2
4124,Grand Trine,13
1781,Grandpa Norm,0
8921,Grandpamini,0
12898,Granjaescuela,2
6352,Granlab,1
19133,Granpa,0
19134,Granpa Abela,2
8891,Grant,0
6725,Grant-Lee Phillips,1
19634,GRAPH,0
2277,Graphic Recliner,0
6747,Graphiqs Groove,54
5558,Grass Widow,21
5165,Grasshopper,9
2235,Grassroots Records Family,0
7217,Grave Babies,2
4926,Graveyards,4
18207,GRAVITY OF LIGHT,0
13436,Gravity vs B1t Crunch3r,0
2298,Gravy Train!!!,1
13374,Greasy Beardo,0
13780,Great Beer,0
9626,Great Black Waters,4
2039,Great Bliss,0
6148,Great Lake Swimmers,7
811,Great Plains,5
12636,Great Skies,0
20642,Great White Way Orchestra,0
16996,Greater Than Or Equal To,8
10209,Greeenskeepers,0
20411,Green Glow,0
11595,Green Like July,0
5619,Green.Means.Love,1
4166,Greenbeam &amp; Leon,0
20237,Greenlief Parkins Robair,1
10208,Greenskeepers,1
18930,greetings from tuskan,0
20462,GREFRAN,0
3366,Greg Ashley,5
8268,Greg Davis,9
9405,Greg Fox,0
14944,Greg Gibbs,7
3469,Greg Houwer,3
4457,Greg Malcolm,4
18519,Greg Mullen,0
19814,Greg Reinfel,0
19457,Greg Reinfeld,1
9577,GREGALDUR,3
19660,Gregodactyl and Momosaurus Rex,0
15853,Gregoire Fiaux,0
18787,Gregor Weichbrodt and Vicki Bennett,0
6481,Gregory Alan Isakov,0
16460,Gregory Chatonsky,0
6205,Gregory Maqoma,0
11458,Gremlinz,0
3301,Grey Gersten &amp; G. Lucas Crane,0
3320,Grey Gersten &amp; G. Lucas Crane,0
14910,Grey Park,1
9248,Greymatter,0
4058,Greyskull,2
7950,GriefBirds,2
813,Grieves,0
6482,Grieves & Budo,0
2803,Grievous Angels,0
9231,Grillo,0
19963,Grim & Reaper,0
12892,Grimm Limbo,0
12398,Grimm Reality,0
12428,Gringo Star,5
7084,Grism,2
20810,Gritt,0
11636,Grooms,2
10204,Groove Armada,2
19804,"Grossman, Ewell, Grainger",1
14943,Group OTO,2
150,Grouper,57
9695,GroupGris,0
10687,Grouplove,1
18902,Grove of Whispers,1
18903,Grove of Whispers and Pixyblink,0
20238,Grove of Whispers feat. Michelle Yom,1
14891,Grove of Whispers feat. pixyblink,0
815,Growing,14
14599,Growing Pains,0
8142,Growsound,4
16872,Grumpus,2
15659,Grundik Kasyansky,0
18757,grykes,0
4993,Grynch,0
15030,Güacho,2
6810,Guardian Alien,8
6874,Guardian Alien,0
20947,Gubo's Boys,0
17279,Guerilla Toss,0
20289,Guerra de Cerdos,1
10759,Guerre,0
5731,Guidance Counselor,2
10436,Guido Ciccolini,0
4502,Guido Gialdini,0
18105,"Guido Henneboehl, Hopek Quirin and Kris Limbach",0
17047,Guidonian Hand & Ensemble Indexical,0
17739,Guidonian Hand & Ensemble Indexical (comp. Craig Shepard),0
12726,Guignol,2
15838,Guignol Band,2
20569,Guili Guili Goulag,1
21019,Guillaume Maupin,0
15038,Guillaume Tucker,0
10943,Guillermo Gregorio,0
151,Guinea Worms,10
8082,Guiseppe,0
10199,Guitar Lightnin Lee and His Thunder Band,2
15492,Guitar Wizards of the Future,0
12010,guitarillas de oruro,0
4192,guitarrorism,1
4193,guitarrorisms,0
13983,Guizado,10
1870,Gulag Picture Radio,0
17198,Gumbel,10
19709,Gumbel,0
16287,Gun Outfit,0
18237,Gunenfolta,0
5830,Gunhead,7
11393,Guns For Radios,0
2203,Gunslingers,3
7561,Gurdonark,16
20113,Gurdonark,0
4138,Gurtz,0
6828,Gus,0
20643,Gus Van,0
9746,Gustav Landin,1
5612,Gustav Ruppke,0
8748,Gustav Taxén,0
3169,Gustav Thomas,5
19635,GUTBOY,0
7463,Gutter Parties,0
15493,Gutterhulk,1
20330,Guu,0
16419,Guy Barash & Daniel Davidovsky,0
11632,Guy Harries,1
20525,Guy Maier & Lee Pattison,0
4945,Guy Maiere and Lee Pattison,0
13218,Guy Watson -,0
4194,gwEm,3
4195,gwEm and Counter Reset,5
15353,Gwen & Elyse Kapusinski,0
152,Gwilly Edmondez,10
16430,GX Jupitter-Larsen,1
10493,GX Jupitter-Larsen,3
18069,GX Jupitter-Larsen and {AN} Eel,0
10074,Gyanism,1
16224,Gym Mat Nap,0
17173,Gymshorts,0
6351,Gypsyork,0
12410,H,0
7545,h +,0
4369,H Stewart,0
14699,h+,1
5933,h.,11
6470,H. Benne Hendon,0
13627,H.A.A.R.P,0
8365,H.D.M.,3
8348,H.D.M. juezhusaresdelamuerte,0
8357,H.D.M. juezhusaresdelamuerte,0
5920,h.h.t.p.,0
2804,Ha Ha Tonka,2
1610,Haale,2
14911,Haare,0
926,Habib Koite,3
2496,Habib Koité,0
5544,Hackel-Berge Orchestra,0
20719,Hackerblinks,1
12805,Hacks,0
2851,Hadija binti Abdulla,0
20771,Hadyn Quartet,0
7989,Haemon,5
6163,Hafdis Huld,0
17692,Hag Face,0
16632,Haggard Beat,2
5888,Haggis Rising,0
19932,HaiiYuuko,1
3387,Haine Brigade,0
5545,"Hairy Bey ""Oody""",0
20579,Haji Mike,0
10313,Hal McGee,5
4795,Halas,0
4796,Halas jingles,0
17388,Halasan Bazar,0
12921,Haley O'Connor,0
18070,Half Evidence,0
14306,Half High,0
823,Half Japanese,37
5874,Half-handed Cloud,5
153,Hall Of Fame,8
8339,Hallelujah the Hills,0
14773,Hallock Hill,1
14172,Halloween,23
10733,Hallways,0
5580,Hally,3
10165,hally feat. Seiko Kobuchi,0
17914,Halo Svevo,1
6088,Halogen,3
14810,Ham Pocket,0
2121,HaMalben,0
1716,Hamburglers,1
12897,Hammer of Hathor,5
14426,Hammer of the Working Class,0
9179,Hanage Youchien,0
20400,Hanami,0
11933,Handbook,6
12833,Handgrenades,3
9283,Handmade By The Band,0
6704,Hands,6
6149,Handsome Furs,1
4946,Handy's Orchestra,0
20536,Handy's Orchestra of Memphis,0
5246,Handys Orchestra,0
13136,Hangin Freud,1
3894,Hank,0
2541,Hank,9
9099,Hank and Pigeon,1
18150,Hank Hobson,0
828,Hank IV,8
3862,Hank Penny,4
3858,Hank Thompson,1
12922,Hanna Fushihara,0
6179,Hannah Georgas,0
18425,Hannah Gilmour,0
4185,Hanns Ahring - Jean Quist - Maren Schram,3
4184,Hanns Ahring/Jean Quist/Maren Schram,0
3392,Hans Appelqvist,1
20725,Hans Atom,0
11935,Hans Chew,0
16711,Hans Christian Bischof,0
17725,Hans Gruber,0
154,Hans Grüsel's Krankenkabinet,9
1670,Hans Kronold,0
16408,Hapbt,1
11939,happiness in aeroplanes,10
14976,Happy Bir,0
7893,Happy Birthday,1
3209,Happy Elf,23
12681,Happy New Year,0
15397,Happy Prescriptions,3
5512,Happy Puppy Records,2
12532,Happy Refugees,3
13177,Happy Six,1
18330,Haq,0
4660,Har-You Percussion Group,9
10699,Harald Grosskopf with Axel Heilhecker,6
6504,Hard TON,1
9490,Hardman Bros,0
8063,Hargreaves / Noyes / Duplant,4
17917,Hari Hardman,1
1879,Harlan,3
6047,Harlequinade,6
8684,Harlequinade & Texture (Chemical Poets),3
8805,harlequinade feat. texture & l,0
3895,Harlequinade/Sileni,0
3896,Harlequinade/Sileni i,0
8682,Harlequinade/Texture,0
8683,Harlequinade/Texture/Sileni,0
14614,HarleyLikesMusic,1
16431,Harmiklot,0
831,Harmonia,16
11051,Harmony Molina,6
14056,Harmoos,1
11657,"Harold Rubin, Ehran Elisha & Haim Elisha",2
16826,Harold Schellinx,0
9064,Harpoon Forever,12
17937,Harris Brothers Balkan Band,1
1079,Harris Newman,2
5160,Harris Newman & Ignatz,0
833,Harrius,2
16784,Harry and the Potters,0
20527,Harry C. Browne and Peerless Quartet,0
4942,Harry Champion,1
2371,Harry E. Humphrey,0
11315,Harry E. Humphrey and choir boys of St. Ignatius Loyola.,0
5357,Harry Fay,0
19821,Harry Hinch,0
5368,Harry Lauder,1
9550,Harry MacDonough,0
8134,Harry Poppins,0
20549,Harry Tally,0
17672,Harry the Cap,0
20550,Harry Watson,0
12602,Harvard,1
18380,harvest soon,1
2380,Harvey Hindermyer and Helen Clark,0
834,Harvey Milk,14
17154,HASH,4
14483,Hästoperan,0
835,Hat City Intuitive,9
15105,Hat+Hoodie,0
18331,Hatch,0
16665,Hattemachin*,0
19160,Haunt,0
11747,Haunted House,0
15160,Haunts,0
10902,Haute Culture,6
21057,Have the moskovik,0
12751,Hawaii en Marte,0
20668,Hawaiian Trio,0
20678,Hawkin,3
3172,HAWKS,0
6180,Hawksley Workman,0
1903,Hawnay Troof,0
20300,HAXXXORS,0
6181,Hayden,1
4947,Hayden Quartert,0
9547,Haydn Quartet,0
359,Hayvanlar Alemi,89
3651,Hazardous Guadalupe,5
17912,HAZE,2
14447,Haze Maze,0
6464,Haze Parade,2
19411,Hazy Montagne Mystique,0
17422,HD Holden,0
17148,HE-LUX,4
5178,Head Like A Kite,1
14147,HEADPHONE HOSPITAL,7
9503,Headphone L,0
5605,Headphoner,0
8130,Headshot,0
17737,Headwar,2
18825,Health & Beauty,0
18826,Health&Beauty,3
13784,Hear Hums,0
19770,Hearse Pileup,1
18671,Heart of Wolves,1
19623,Hearthrob,0
16635,Heartswin,0
5872,Heat Wilson,5
19636,Heatertoes,0
9049,Heath Watts & Dan Pell,0
3197,Heather Perkins,1
15385,Heather S. Roe & Daniel Padgett,0
15384,Heather S. Roe (& Daniel Padgett),0
16587,Heatsick,0
12210,Heaven's Gate,3
13476,Heavy Links,5
9389,Heavy Medical,5
1485,Heavy Trash,4
8461,HeavyFeet,0
21006,Hectic Head,1
16688,Hector 3,0
18789,Hector's Pets,0
155,Hecuba,2
7138,Heezen,3
20279,Heftone Banjo Orchestra,6
12824,Heidelburg Quartet,0
18368,heidi harris,1
8023,Heifervescent,1
1882,Height With Friends,2
12366,Heil Spirits,0
12098,Heinous Bienfäng and His Cheap Moves,1
18980,Helado Negro,1
15660,Heldon,2
1683,Helen Clark and Billy Murray,0
10437,Helen Clark and John Young,0
1685,Helen Clark and Joseph A. Phillips,0
20535,Helen Louise & Frank Ferera,0
10438,Helen Louise and Frank Ferera,0
12135,Helen Southall,0
12940,Helen Trix,0
4464,Helge Hiller,0
19826,Helicalin,2
14067,Heliotropes,1
10409,helix nebula,0
9755,Hell Hoarse,1
19421,Hell Mary,0
7214,Hellcake,0
14486,Hellcore,2
19533,Hellenica,2
8996,Hellmood B Ware,2
8997,Hellmood B. Ware,1
20068,Hello Keller,0
17931,Hello Kosta,0
9902,Hello Seahorse!,2
17930,"Hello, Kosta!",0
18669,Helluvah,0
5841,Hellvete,0
18526,Helmut,1
17454,Helyptronics,0
17950,Hemisphere,0
15317,Hendrik Left Engelmann-Löffler,0
2420,Hengky Strawberry,0
10434,HENOG le musicien,0
9599,Henri Thomas,0
8020,Henrik José,1
17659,Henry Adam Svec (Feat. Huey Lewis on Harmonica),0
1672,Henry Burr,0
2385,Henry Burr and Ada Jones,0
5358,Henry Fay,0
4312,Henry Grimes,2
4367,Henry Grimes Trio,0
5928,Henry Homesweet,12
9006,Henry Hynes,12
3819,Henry Krutzen,0
11735,Henry Threadgill,4
5321,Heosphoros,6
16766,Herb Diamante,1
16045,Herbata,1
18459,Herbcraft,1
18426,Herbert Baioco,0
11349,Herbie Gaylord,0
17728,Herbsthauch,0
156,Here Comes A Big Black Cloud!!,6
157,Here's How,9
17255,herewithyou,0
7159,Heribert Friedl & Sascha Neudeck,0
19664,hermano stereo,0
12006,HERMANOS PEDRAZAS,0
11234,Hermit,3
3529,Hernani Faustino,0
20415,Hernibernie,0
158,Heroin UK,2
3267,Herons,0
18219,Herr Doktor,28
10554,herr penschuck,1
15976,Herr Penschuck & Jaan Patterson,1
8652,Herre Jorna,4
14984,Herrmutt Lobby,0
5903,Herv,1
14277,Herve Perez,1
13212,Herwig Holzmann,0
14325,Herzog Rising,0
14326,Herzog Rising 1732,0
18213,HESPERIAN DEATH HORSE,0
12773,Hess,3
4097,Het Gloren,4
7338,Hex Breaker Quintet,5
10173,hex125,0
14565,Hexawe (Various Artists),6
5296,Hexlove,8
5316,Hexlove 5-25-09,0
16091,Hexlove/Everybody,0
7858,Hexlove/Faulouah,1
11033,Hey Chica!,0
4695,Hey Marseilles,0
6188,Hey Rosetta!,1
14792,Hey Sholay,0
18645,Hezzel,3
8198,Hi Tiger,0
20374,"Hi, Donna here...",1
12589,Hi-Asobi,6
9494,Hi-D,0
13389,Hi-FI & failles,0
11276,Hi-Life Soundsystem,0
15196,Hi-Rez,5
5448,Hiccup,0
20560,Hicham Chahidi,1
11725,Hidekazu Wakabayashi,0
13575,Hielo En Varsovia,6
18614,Hieronymous SteamCake,1
6192,Higgins,5
17157,Higgins Waterproof Black Magic Band,0
11936,High Castle,2
846,High Places,37
12232,High School Confidential (Mister Matthews),0
19091,High Times,0
14308,High Wolf,1
4107,Highway,0
16239,HighWay17,5
13006,Highwolf,2
8671,Hiiragi Fukuda,26
12542,Hillary Capps' Toilet Rock,0
4980,HILOTRONS,2
19729,Himalayha,0
9658,Himan,0
11644,Himene Chorus,1
17127,Himselve,0
6424,Himuro,1
16698,Hinterlandt,0
19006,Hinterlandt & Andy Rantzen,1
11215,Hip Nothings,0
12694,Hipdiebattery,0
2410,hirnlego,0
10129,Hiroki Sasajima,0
15444,Hiromi Sunaga,0
8044,Hiromushi,1
11591,Hiroshima,9
6799,His Electro Blue Voice,6
7254,His Electro Blue Voice / Nuit Noire,2
2150,Hisham Baroocha,3
13940,Hisko Detria,9
21077,Hissing Fauna,0
10169,hizmi,0
6165,Hjaltalin,0
19857,HMBKR,0
19483,hms reliant,0
20307,hntrskr,0
6444,Hoax,1
13805,Hobbledeions,0
10213,Hobosexual,0
19398,Hobotek,0
7566,Hochgobernitz,0
7052,Hochman & Hopkins,1
7051,Hochman and Hopkins,0
8469,Hogan Grip,44
10153,Hokkei Quartet,0
10799,Hokkei Trio,1
18850,Holidays from the Future,0
20921,Höllenfahrt,0
11193,Hollerado,0
15846,Hollow Press,0
18444,Holly Waxwing,0
4368,Holmes,0
18378,holobody,0
7394,Holy Balm,2
10031,Holy Coast,26
5184,Holy Cobras,6
6189,Holy Fuck,2
4304,Holy Modal Rounders,1
16791,Holy Night,0
15248,Holy Pain,5
3271,Holy Slouch,0
1956,Holy Sons,0
11455,Holy Strays,0
159,Holzkopf,1
8372,HOM,5
5594,Home Blitz,17
8459,Homemade-LoFi-Psych,14
2383,Homer Rodeheaver,0
13431,Homme Studio,0
16883,Homo-Ambiens,0
853,Homosexuals,25
19340,Honey,0
5418,Honey Duke and his Uke,0
9560,Honey Trappists,3
13818,Honeydrum,0
20607,Hong Kong Express,1
17813,Honnda,1
8329,Hoor-paar-Kraat,0
8226,Hooray For Earth,0
11888,Hooves,0
5332,Hope Anchor,0
20203,Hope For Agoldensummer,1
10552,Hopek Quirin,2
20436,Hopek Quirin & Jaan Patterson,1
15953,Hopek Quirin / Jaan Patterson,1
16432,Hopek Quirin and Ayato,0
19637,Hopek Quirin and Norbert Schwontkowski,0
14859,"Hopek Quirin, Anton Mobin and Ayato",0
5500,Hopewell,2
11368,Horiso,1
12136,Horn And Talon,0
20141,Horror House,0
10044,Horse Feathers,1
19485,Horse Lords,0
7633,HORSE MACGYVER,0
14781,Horsebladder,3
19241,horsethief,0
14175,Horten V3,0
6398,Hosomi,0
17790,Host,0
5007,HOSTAS,1
6996,Hot & Cold,3
2213,Hot Buns and Tea,2
9934,Hot Fire,2
12240,Hot Garbage,4
3009,Hot Guts,0
3686,Hot Lava,1
9120,Hotel St. George,1
9121,Hotel St. George,0
4770,Hotels,0
12769,Houdini Roadshow,4
17310,Hounds Hounds Hounds,0
14958,Hounds Of Hate,0
17043,Hourvari,0
10156,House Of Assignation,0
16538,Houston Person,1
20047,HOUTITOUTAH,1
13257,How How,5
19671,How I Quit Crack,3
1873,Howard Amb,0
1797,Howard Fishman,0
14166,Howie & Ann Mitchell,1
15734,Howie & David Mitchell,0
14026,Howie Mitchell,4
14834,Howie Mitchell & Charlotte Williams,2
14740,Howie Mitchell & Ruth Meyer,1
14835,Howie Mitchell + Charlotte Williams,0
16823,"Howie Mitchell, Ed Trickett",0
16821,"Howie Mitchell, Sandy & Caroline Paton, Ed Trickett",0
17791,Howling Cloud,0
16378,Howse,0
8025,Hox Vox,2
2151,Hrishikesh Hirway,0
12107,Hrönir,0
19820,HRRR,0
13423,htrspltn,1
8248,huanca,0
2734,huang ruo,0
8806,Hubble,3
18615,Hubert Heathertoes,0
15024,Hudson,11
6928,Hue Blanc's Joyless Ones,6
13124,Huerco S,0
16364,Huge Face,0
9090,Hugh Cornwell,12
16006,Hugh Levick / Diotima Quartet,2
17687,Hugo,5
7078,Hugo 'Droopy' Contini,8
20922,Hugo Paquete,0
9514,Hujan Rekords,3
9906,Hujan! Rekords,0
9703,Huki Frek,0
10286,Hull,0
10951,Hulzsum Raizens,0
15542,Human Being,0
9486,Human Elephant,0
9377,Human Eye,8
161,Human Host,1
10200,Human Resources,10
19964,Human Stain,0
15072,Human Terminal,1
10252,Humanbeast,0
19109,Humble Tripe,1
10404,Hume,2
17426,Humpasaur Jones,0
10278,Hung,0
4652,Hunted Creatures,6
19185,Hunted Down,0
16850,Hunter - Gatherer,0
16849,Hunter-Gatherer,0
10243,Hunton Quintet,3
14912,HurHur,2
13886,huron,0
8661,Husere Grav,3
5879,Husere Grav with Métal Rouge,0
162,Hutzl Ukranian Ensemble,0
10060,Huun Huur Tu,28
7067,Huun Huur Tu and Carmen Rizzo,0
12692,Huzur,0
18071,Hyaena Fierling,1
21097,Hyaena Fierling & Comrades,1
21099,Hyaena Fierling & Horus Chamber,1
21100,Hyaena Fierling & MUTATE,2
21098,Hyaena Fierling & MUTATE - Sunrise in Utopia,1
10551,Hyaena Fierling Reich,1
20937,Hyaena Reich,0
20173,Hybe,0
18332,Hybrid,0
18904,Hydra Transmitter,0
3296,Hydropods,1
19505,Hyena Spareib Chamber Ensemble,0
19506,Hyena Sparerib,0
18004,HYMnEYE,0
8047,Hypanaut,0
3636,HYPE,0
11557,Hypercube,1
4429,HYPERGOSPEL,0
13463,Hypermagic,13
17708,Hypersleep,1
2019,Hypnobeat,0
18616,Hypnodrones,0
11635,Hypnomango,3
20914,Hypp fractal,4
6583,Hyqo,1
7647,Hyqo remixes Arrogalla,0
19242,I Am A Freak,0
9567,i AM esper,3
16323,I AM KIWI EAT ME,0
11335,I Am Not Lefthanded,1
164,I Am the Liquor,2
12711,I Do Not Love,0
10393,I Drug Moy Gruzovik...,7
5925,I Feel Tractor,0
5171,I Have Clones,2
18996,I Killed,1
19345,I Re della Spiaggia,0
7525,I Saw a Bulldozer,0
17015,I vs. Nature,2
13346,I Was A Teenage Strangler Soundtrack,7
11866,i will love you,0
9380,i'dawn,0
3753,I'm Dr Buoyant,0
2808,I'm Not Jim,0
6809,"I, Cactus",17
11542,I.D.,0
7082,I.D. & Baobinga,3
3269,I.E.,0
3945,I.T. [Infinito / Thaione Davis],0
9190,I.T.B.A,2
9189,I.T.B.A.,1
2152,i11even,0
775,i8u,4
6033,IA.005-01 Nobara Hayakawa,0
5414,Iad,0
17514,Iambe,0
6356,iambic2,0
6357,Iambic²,0
19283,Ian Alex Mac,45
7145,Ian Breno,1
16570,Ian D Marks,0
13597,Ian D. Marks,0
4253,Ian Epps,1
9004,Ian Hawgood,3
9272,Ian Linter,1
165,Ian Nagoski,5
549,Ian Nagoski &amp; Tom Carter,2
19243,Ian Quiet & Nicole Liotti,0
16481,Ian Sutherland,0
4887,IAYD,4
11298,Ice Age,0
17399,ICE FLEX,0
8640,Ice Lords,3
3272,Ice Sea Dead People,0
12137,Iced Bird Spiral,1
5294,ich nehme mich ernst,0
5287,ich verelende hier zwar aber es ist ja lustig,0
13891,Ichkeria Airlines,1
18333,Ichtyor Tides,0
2237,Icy Demons,1
18224,id m thfft able,0
18234,id m thfft able,0
5299,Id of Mobius,1
15257,ID:VISION,0
10559,IDEOSYNCHRONIC,1
15744,IDES,3
7527,Idio Savant,0
7978,Idio-Savant,2
17773,Idiot Vehicle,0
4692,Idle Times,3
1715,Idmonster,2
11655,Ido Bukelman,0
6410,Ieva,0
868,"If, Bwana",11
1469,"If, Bwana and Michael Peters",1
15785,Ifang,1
869,Ignatz,34
6078,ignatzthemouse,0
19223,Igor Amokian,2
3417,Igor Ballereau,5
20112,Igor Khabarov,21
9330,Igor Krutogolov & Kenji Siratori,0
11773,Igor's Roomy Lab Coat,0
10314,Igor's Roomy Lab Coat:,0
18072,Igor's Roomy Labcoat And Friend,0
9058,Igorrr,12
8923,Ihlenfeld,0
18142,ii2,0
8125,IJO,0
870,Ike Yard,0
10292,IKILLYA,0
11573,Ikimashoo Aoi,1
12564,IKOS David Clifton with the choirs of Peterborough Cathedral,5
19342,Iku,1
13078,Iku Sakan,1
20154,Iku × konofumin,1
5407,"Ikue Mori, Ned Rothenberg, and Alex Waterman",1
7804,Iky Que,0
3666,Il Maniscalco Maldestro,0
19096,Il Sogno Del Marinaio,3
